"Assigned to";Hozzárendelve:;/modules/groupoffice/tasks/language/hu.js
"Incomplete tasks";"Hiányos feladatok";/modules/groupoffice/tasks/language/hu.js
More;Több;/modules/groupoffice/tasks/language/hu.js
"Completed on";"Befejezés dátuma";/modules/groupoffice/tasks/language/hu.js
"Not yet completed";"Még nincs befejezve";/modules/groupoffice/tasks/language/hu.js
"Due time";"Esedékesség ideje";/modules/groupoffice/tasks/language/hu.js
minutes;Perc;/modules/groupoffice/tasks/language/hu.js
Duration;Időtartam;/modules/groupoffice/tasks/language/hu.js
"Completed at";"Befejezés ideje";/modules/groupoffice/tasks/language/hu.js
"Address Country";"Cím (ország)";/modules/groupoffice/tasks/language/hu.js
"Debtor terms";"Kötelezett feltételei";/modules/groupoffice/tasks/language/hu.js
Query;Kérdés;/modules/groupoffice/tasks/language/hu.js
Tasks;Feladatok;/modules/groupoffice/tasks/language/hu.js
"All statuses";"All statuses";/modules/groupoffice/tasks/language/hu.js
"All assignees";"All assignees";/modules/groupoffice/tasks/language/hu.js
Unassigned;Unassigned;/modules/groupoffice/tasks/language/hu.js
Clear;Clear;/modules/groupoffice/tasks/language/hu.js
"GO\Core\Users\Model\User";Felhasználó;/modules/groupoffice/users/language/hu.js
"GO\Core\Users\Module";Felhasználók;/modules/groupoffice/users/language/hu.js
userLoggedIn;felhasználóBejelentkezve;/modules/groupoffice/users/language/hu.js
login;Bejelentkezés;/modules/groupoffice/users/language/hu.js
logout;kijelentkezés;/modules/groupoffice/users/language/hu.js
"Change password";"Jelszó módosítása";/modules/groupoffice/users/language/hu.js
"No users found";"Nem találhatók felhasználók";/modules/groupoffice/users/language/hu.js
"Current password";"Jelenlegi jelszó";/modules/groupoffice/users/language/hu.js
"The password was incorrect";"A jelszó hibás volt";/modules/groupoffice/users/language/hu.js
"New password";"Új jelszó";/modules/groupoffice/users/language/hu.js
"The passwords don't match";"A jelszók nem egyeznek";/modules/groupoffice/users/language/hu.js
"Sorry, this username is already taken.";"Ez a felhasználónév sajnos foglalt.";/modules/groupoffice/users/language/hu.js
"Invalid e-mail address";"Érvénytelen e-mail cím.";/modules/groupoffice/users/language/hu.js
"Secondary e-mail";"Másodlagos e-mail";/modules/groupoffice/users/language/hu.js
"Switch to";"Váltás erre:";/modules/groupoffice/users/language/hu.js
"Edit contact";"Kapcsolattartó szerkesztése";/modules/groupoffice/users/language/hu.js
logins;bejelentkezés;/modules/groupoffice/users/language/hu.js
"Login count";Bejelentkezés-számláló;/modules/groupoffice/users/language/hu.js
Users;Felhasználók;/modules/groupoffice/users/language/hu.js
Clear;Clear;/modules/groupoffice/users/language/hu.js
"VCA number";"VCA szám";/modules/instructiefilm/elearning/language/customfields/hu.js
"Document number";Dokumentumszám;/modules/instructiefilm/elearning/language/customfields/hu.js
"Expire date";"Lejárati dátum";/modules/instructiefilm/elearning/language/customfields/hu.js
"Type identification";Típusazonosító;/modules/instructiefilm/elearning/language/customfields/hu.js
Passport;Útlevél;/modules/instructiefilm/elearning/language/customfields/hu.js
"Drivers licence";Jogosítvány;/modules/instructiefilm/elearning/language/customfields/hu.js
"ID card";"Személyazonossági igazolvány";/modules/instructiefilm/elearning/language/customfields/hu.js
"Residence permit";Lakcímkártya;/modules/instructiefilm/elearning/language/customfields/hu.js
Other;Más;/modules/instructiefilm/elearning/language/customfields/hu.js
langNL;Holland;/modules/instructiefilm/elearning/language/hu.js
langEN;Angol;/modules/instructiefilm/elearning/language/hu.js
langDE;Német;/modules/instructiefilm/elearning/language/hu.js
langFR;Francia;/modules/instructiefilm/elearning/language/hu.js
langES;Spanyol;/modules/instructiefilm/elearning/language/hu.js
langPL;Lengyel;/modules/instructiefilm/elearning/language/hu.js
langHU;Magyar;/modules/instructiefilm/elearning/language/hu.js
learner;tanuló;/modules/instructiefilm/elearning/language/hu.js
employeeManager;alkalmazottKezelő;/modules/instructiefilm/elearning/language/hu.js
contentManager;tartalomKezelő;/modules/instructiefilm/elearning/language/hu.js
gateKeeper;forgalomirányító;/modules/instructiefilm/elearning/language/hu.js
"This group is used for the students/learners of this e-learning";"Ez a csoport jelen online képzés tanulói számára használatos";/modules/instructiefilm/elearning/language/hu.js
"This group is used for ""employees"", with these permissions it is possible to send invitations to people.";"Ez a csoport az ""alkalmazottak"" számára használatos, ezekkel az engedélyekkel meghívót lehet küldeni különböző személyeknek.";/modules/instructiefilm/elearning/language/hu.js
"With this group you can add/edit the content of the e-learning modules and blocks.";"Ezzel a csoporttal tartalmat adhat hozzá/szerkeszthet a jelen online modulokhoz és blokkokhoz.";/modules/instructiefilm/elearning/language/hu.js
"This group will provide the user access to the participants list.";"Ez a csoport hozzáférést biztosít a felhasználó számára a résztvevői listákhoz.";/modules/instructiefilm/elearning/language/hu.js
status_invalid;állapot_érvénytelen;/modules/instructiefilm/elearning/language/hu.js
status_unused;állapot_használaton_kívül;/modules/instructiefilm/elearning/language/hu.js
status_expired;állapot_lejárt;/modules/instructiefilm/elearning/language/hu.js
status_failed;állapot_sikertelen;/modules/instructiefilm/elearning/language/hu.js
status_succeeded;állapot_sikeres;/modules/instructiefilm/elearning/language/hu.js
status_inuse;állapot_használatban;/modules/instructiefilm/elearning/language/hu.js
status_unknown;állapot_ismeretlen;/modules/instructiefilm/elearning/language/hu.js
"Email templates";"E-mail sablonok";/modules/instructiefilm/elearning/language/hu.js
"No emailTemplates set";"Nincsenek beállítva e-mail sablonok";/modules/instructiefilm/elearning/language/hu.js
Sections;Szakaszok;/modules/instructiefilm/elearning/language/hu.js
"Available languages";"Elérhető nyelvek";/modules/instructiefilm/elearning/language/hu.js
"No languages set";"Nincsenek beállítva nyelvek";/modules/instructiefilm/elearning/language/hu.js
"Open frontend";"Előtér megnyitása";/modules/instructiefilm/elearning/language/hu.js
"No sections set";"Nincsenek beállítva szakaszok";/modules/instructiefilm/elearning/language/hu.js
"Course block grid";"Képzési blokk rács";/modules/instructiefilm/elearning/language/hu.js
Blocks;Blokkok;/modules/instructiefilm/elearning/language/hu.js
Courses;Képzések;/modules/instructiefilm/elearning/language/hu.js
Movies;Filmek;/modules/instructiefilm/elearning/language/hu.js
Source;Forrás;/modules/instructiefilm/elearning/language/hu.js
"No movies added";"Nincsenek hozzáadva filmek";/modules/instructiefilm/elearning/language/hu.js
Parent;Szülő;/modules/instructiefilm/elearning/language/hu.js
Names;Név;/modules/instructiefilm/elearning/language/hu.js
"Invitation Whitelist";"Engedélyezési lista meghíváshoz";/modules/instructiefilm/elearning/language/hu.js
"No entries set";"Nincsenek bevitt értékek";/modules/instructiefilm/elearning/language/hu.js
Languages;Nyelvek;/modules/instructiefilm/elearning/language/hu.js
Label;Címke;/modules/instructiefilm/elearning/language/hu.js
Subject;"Vizsgálati alany";/modules/instructiefilm/elearning/language/hu.js
Activities;Tevékenységek;/modules/instructiefilm/elearning/language/hu.js
"No Parent";"Nincs szülő";/modules/instructiefilm/elearning/language/hu.js
"No activities set";"Nincsenek beállítva tevékenységek";/modules/instructiefilm/elearning/language/hu.js
"Frontend settings";"Előtér beállítások";/modules/instructiefilm/elearning/language/hu.js
"Frontend Url";"Előtér URL";/modules/instructiefilm/elearning/language/hu.js
"Color scheme";Színséma;/modules/instructiefilm/elearning/language/hu.js
"Enable email certificate button";"E-mail tanúsítvány gomb engedélyezése";/modules/instructiefilm/elearning/language/hu.js
"Enable print certificate button";"Tanúsítvány kinyomtatása gomb engedélyezése";/modules/instructiefilm/elearning/language/hu.js
"Company logo";"Cég logója";/modules/instructiefilm/elearning/language/hu.js
"Frontend background image";"Előtér háttérképe";/modules/instructiefilm/elearning/language/hu.js
"Permission settings";"Engedélyezési beállítások";/modules/instructiefilm/elearning/language/hu.js
"In the table below you can add system groups to give the users the desired permissions.";"Az alábbi táblázatban hozzáadhat rendszercsoportokat, amelyekkel megadja a felhasználóknak a kívánt engedélyeket.";/modules/instructiefilm/elearning/language/hu.js
"Hover over each of the permission types to see what they are doing.";"Menjen rá az egyes engedélyezési típusokra, hogy megvizsgálja, miért felelősek.";/modules/instructiefilm/elearning/language/hu.js
"Language settings";Nyelvbeállítások;/modules/instructiefilm/elearning/language/hu.js
Scorm;Scorm;/modules/instructiefilm/elearning/language/hu.js
"No scorm modules added";"Nincsenek hozzáadva SCORM modulok";/modules/instructiefilm/elearning/language/hu.js
Value;Érték;/modules/instructiefilm/elearning/language/hu.js
Global;Globális;/modules/instructiefilm/elearning/language/hu.js
"Participants are required to login";"A résztvevőknek be kell jelentkezniük";/modules/instructiefilm/elearning/language/hu.js
"Available for";"Elérhető erre:";/modules/instructiefilm/elearning/language/hu.js
"No blocks set";"Nincsenek beállított blokkok";/modules/instructiefilm/elearning/language/hu.js
"No courses found";"Nem találhatók képzések";/modules/instructiefilm/elearning/language/hu.js
"Show in activities";"Mutassa a tevékenységekben";/modules/instructiefilm/elearning/language/hu.js
EstimatedDuration;BecsültIdőtartam;/modules/instructiefilm/elearning/language/hu.js
"No blocks found";"Nem található blokkok";/modules/instructiefilm/elearning/language/hu.js
"Available at";"Elérhető itt:";/modules/instructiefilm/elearning/language/hu.js
"Add block";"Blokk hozzáadása";/modules/instructiefilm/elearning/language/hu.js
Movie;Film;/modules/instructiefilm/elearning/language/hu.js
Questionnaire;Kérdőív;/modules/instructiefilm/elearning/language/hu.js
"Upload new Scorm";"Új SCORM feltöltése";/modules/instructiefilm/elearning/language/hu.js
ExpireInterval;LejáratiIntervallum;/modules/instructiefilm/elearning/language/hu.js
RetryInterval;ÚjrapróbálásiIntervallum;/modules/instructiefilm/elearning/language/hu.js
"Created by";Létrehozta:;/modules/instructiefilm/elearning/language/hu.js
"Add to course";"Hozzáadás a képzéshez";/modules/instructiefilm/elearning/language/hu.js
"No invitations found";"Nem találhatók meghívók";/modules/instructiefilm/elearning/language/hu.js
"First name";Utónév;/modules/instructiefilm/elearning/language/hu.js
"Middle name";"Középső név";/modules/instructiefilm/elearning/language/hu.js
"Last name";Családnév;/modules/instructiefilm/elearning/language/hu.js
"Usable till";"Felhasználható eddig:";/modules/instructiefilm/elearning/language/hu.js
"Expires at";"Lejár ekkor:";/modules/instructiefilm/elearning/language/hu.js
"Send by e-mail";"Küldés e-mailben";/modules/instructiefilm/elearning/language/hu.js
"No courses appended";"Nincsenek csatolt képzések";/modules/instructiefilm/elearning/language/hu.js
Used;Használt;/modules/instructiefilm/elearning/language/hu.js
Send;Küldés;/modules/instructiefilm/elearning/language/hu.js
"Latest attempt";"Legutóbbi kísérlet";/modules/instructiefilm/elearning/language/hu.js
"No attempt known";"Nincs ismert kísérlet";/modules/instructiefilm/elearning/language/hu.js
"Course amount";"Képzési mennyiség";/modules/instructiefilm/elearning/language/hu.js
"No participants found";"Nem találhatók résztvevők";/modules/instructiefilm/elearning/language/hu.js
"Started at";"Kezdés ideje";/modules/instructiefilm/elearning/language/hu.js
"Finished at";"Befejezés ideje";/modules/instructiefilm/elearning/language/hu.js
Successfull;Sikeres;/modules/instructiefilm/elearning/language/hu.js
"Visit log";"Látogatási napló";/modules/instructiefilm/elearning/language/hu.js
"Date of birth";"Születési idő";/modules/instructiefilm/elearning/language/hu.js
"Is employee";Alkalmazott;/modules/instructiefilm/elearning/language/hu.js
"No visit registered";"Nincs regisztrált látogatás";/modules/instructiefilm/elearning/language/hu.js
In;Be;/modules/instructiefilm/elearning/language/hu.js
Out;Ki;/modules/instructiefilm/elearning/language/hu.js
"Participant has left";"A résztvevő kilépett";/modules/instructiefilm/elearning/language/hu.js
"Add visit";"Látogatás hozzáadása";/modules/instructiefilm/elearning/language/hu.js
"No courses followed";"Nincsenek követett képzések";/modules/instructiefilm/elearning/language/hu.js
"Print certificate";"Tanúsítvány nyomtatása";/modules/instructiefilm/elearning/language/hu.js
"Add attempt";"Próbálkozás hozzáadása";/modules/instructiefilm/elearning/language/hu.js
"Confirm delete";"Törlés megerősítése";/modules/instructiefilm/elearning/language/hu.js
"This language already exists";"Ez a nyelv már létezik";/modules/instructiefilm/elearning/language/hu.js
"Certificate source pdf";"Tanúsítvány forrás PDF";/modules/instructiefilm/elearning/language/hu.js
"Participant email template for certificate";"Résztvevő e-mail sablonja a tanúsítványhoz";/modules/instructiefilm/elearning/language/hu.js
"Manager email template for invitation";"Vezető e-mail sablonja a meghívóhoz";/modules/instructiefilm/elearning/language/hu.js
"Scorm module";"SCORM modul";/modules/instructiefilm/elearning/language/hu.js
Block;Blokk;/modules/instructiefilm/elearning/language/hu.js
Section;Rész;/modules/instructiefilm/elearning/language/hu.js
Activity;Tevékenység;/modules/instructiefilm/elearning/language/hu.js
"ExpireInterval ({{model.expireInterval| dateinterval}})";"LejáratiIntervallum ({{model.expireInterval| dateinterval}})";/modules/instructiefilm/elearning/language/hu.js
"RetryInterval ({{model.retryInterval| dateinterval}})";"ÚjrapróbálásiIntervallum ({{model.retryInterval| dateinterval}})";/modules/instructiefilm/elearning/language/hu.js
"Scorm package";"SCORM csomag";/modules/instructiefilm/elearning/language/hu.js
Course;Képzés;/modules/instructiefilm/elearning/language/hu.js
"Merge contacts";"Kapcsolatok egyesítése";/modules/instructiefilm/elearning/language/hu.js
"Send to {to}";"Küldés ide: {to}";/modules/instructiefilm/elearning/language/hu.js
Presence;Jelenlét;/modules/instructiefilm/elearning/language/hu.js
"Not present";"Nincs jelen";/modules/instructiefilm/elearning/language/hu.js
Present;"Jelen van";/modules/instructiefilm/elearning/language/hu.js
"Elearning Content";"Online képzési tartalom";/modules/instructiefilm/elearning/language/hu.js
"Elearning Global";"Online képzés, globális";/modules/instructiefilm/elearning/language/hu.js
"Company number";"Regisztrációs szám";/modules/instructiefilm/elearning/language/hu.js
"GO\Modules\Instructiefilm\Elearning\Model\Attempt";Próbálkozás;/modules/instructiefilm/elearning/language/hu.js
"GO\Modules\Instructiefilm\Elearning\Model\Course";Képzés;/modules/instructiefilm/elearning/language/hu.js
"GO\Modules\Instructiefilm\Elearning\Model\Participant";Résztvevő;/modules/instructiefilm/elearning/language/hu.js
"GO\Modules\Instructiefilm\Elearning\Model\Invitation";Meghívó;/modules/instructiefilm/elearning/language/hu.js
"has started the course";"elkezdte a képzést";/modules/instructiefilm/elearning/language/hu.js
"has successfully finished the course";"sikeresen befejezte a képzést";/modules/instructiefilm/elearning/language/hu.js
"has failed the course";"elbukott a képzésen";/modules/instructiefilm/elearning/language/hu.js
"Last week";"Múlt hét";/modules/instructiefilm/elearning/language/hu.js
Earlier;Korábban;/modules/instructiefilm/elearning/language/hu.js
Yesterday;Tegnap;/modules/instructiefilm/elearning/language/hu.js
Today;Ma;/modules/instructiefilm/elearning/language/hu.js
courseStarted;képzésElkezdve;/modules/instructiefilm/elearning/language/hu.js
courseSucceeded;képzésSikeres;/modules/instructiefilm/elearning/language/hu.js
blockStarted;"blokk Elkezdve";/modules/instructiefilm/elearning/language/hu.js
blockSucceeded;"blokk Sikeres";/modules/instructiefilm/elearning/language/hu.js
"No parent set";"Nincs beállítva szülő";/modules/instructiefilm/elearning/language/hu.js
"Visitors per week";"Látogató/ hét";/modules/instructiefilm/elearning/language/hu.js
"Go to participants";"Ugrás a résztvevőkhöz";/modules/instructiefilm/elearning/language/hu.js
"Courses taken per week";"Hetente végzett képzések száma";/modules/instructiefilm/elearning/language/hu.js
"The following reminders are sent to employees when there course expires in 3 months, one month and one week.";"A következő emlékeztetők kerülnek kiküldésre a dolgozóknak, amikor egy képzés három hónap, egy hónap és egy hét múlva lejár.";/modules/instructiefilm/elearning/language/hu.js
Reminders;Emlékeztetők;/modules/instructiefilm/elearning/language/hu.js
General;Általános;/modules/instructiefilm/elearning/language/hu.js
Templates;Sablonok;/modules/instructiefilm/elearning/language/hu.js
Whitelist;"Engedélyezési lista";/modules/instructiefilm/elearning/language/hu.js
"Show an information page to learners";"Mutasson egy információs oldalt a tanulóknak";/modules/instructiefilm/elearning/language/hu.js
"Email template for email with link";"E-mail sablon hivatkozást tartalmazó e-mailhez";/modules/instructiefilm/elearning/language/hu.js
"select a language";"Válasszon nyelvet";/modules/instructiefilm/elearning/language/hu.js
"Full screen";"Teljes képernyő";/modules/instructiefilm/elearning/language/hu.js
"Expires in";"Lejáratig hátra van:";/modules/instructiefilm/elearning/language/hu.js
"May retry in";"Ennyi idő múlva újrapróbálható:";/modules/instructiefilm/elearning/language/hu.js
"Completed courses";"Befejezett képzések";/modules/instructiefilm/elearning/language/hu.js
"The start date is later then the end date";"A kezdődátum későbbi, mint a vége dátum";/modules/instructiefilm/elearning/language/hu.js
succeeded;"sikeresen elvégezte";/modules/instructiefilm/elearning/language/hu.js
inuse;használatban;/modules/instructiefilm/elearning/language/hu.js
failed;elbukott;/modules/instructiefilm/elearning/language/hu.js
"Force retake";"Megismétlés kényszerítése";/modules/instructiefilm/elearning/language/hu.js
"Passed at";"Sikeres vizsga dátuma:";/modules/instructiefilm/elearning/language/hu.js
Failed;elbukott;/modules/instructiefilm/elearning/language/hu.js
"Certificate PDF template";"Tanúsítvány PDF sablon";/modules/instructiefilm/elearning/language/hu.js
Certificates;Tanúsítványok;/modules/instructiefilm/elearning/language/hu.js
Confirm;Megerősítés;/modules/instructiefilm/elearning/language/hu.js
Success;Sikerült;/modules/instructiefilm/elearning/language/hu.js
"Click 'Force retake' when you want to all learners to retake this block within one month. They will receive reminders that their courses will expire in one month if they have indicated to receive these reminders.";"Ha szeretné, hogy minden tanuló megismételje ezt a blokkot egy hónapon belül, kattintson a ""Megismétlés kényszerítése"" lehetőségre. Ha bejelölték, hogy kérik az emlékeztetőket, a tanulók emlékeztetőt kapnak, hogy a képzéseik egy hónapon belül lejárnak.";/modules/instructiefilm/elearning/language/hu.js
"Don't send reminders";"Ne küldjön emlékeztetőket";/modules/instructiefilm/elearning/language/hu.js
Participants;Résztvevők;/modules/instructiefilm/elearning/language/hu.js
Invitations;Meghívások;/modules/instructiefilm/elearning/language/hu.js
"Not passed";Elbukott;/modules/instructiefilm/elearning/language/hu.js
E-Learning;E-oktatás;/modules/instructiefilm/elearning/language/hu.js
;;/modules/instructiefilm/elearning/language/hu.js
"Attempts by {participant.$fullName} for course {course.name}";"{participant.$fullName} próbálkozásai a következő képzésre: {course.name}";/modules/instructiefilm/elearning/language/hu.js
"No attempts found";"Nem találhatók próbálkozások";/modules/instructiefilm/elearning/language/hu.js
"Are you sure you want to force a retake?";"Biztosan kényszeríteni szeretné a megismétlést?";/modules/instructiefilm/elearning/language/hu.js
"The retake has been forced";"A megismétlés kényszerítve";/modules/instructiefilm/elearning/language/hu.js
"Click 'Force retake' when you want to force all learners to retake this block within one month. They will receive reminders that their courses will expire in one month if they have indicated to receive these reminders.";"Ha kényszeríteni szeretné, hogy minden tanuló megismételje ezt a blokkot egy hónapon belül, kattintson a ""Megismétlés kényszerítése"" lehetőségre. Ha bejelölték, hogy kérik az emlékeztetőket, a tanulók emlékeztetőt kapnak, hogy a képzéseik egy hónapon belül lejárnak.";/modules/instructiefilm/elearning/language/hu.js
Participant;Részvevő;/modules/instructiefilm/elearning/language/hu.js
Reason;Ok;/modules/instructiefilm/elearning/language/hu.js
Incidents;Események;/modules/instructiefilm/elearning/language/hu.js
"Critical incident";"Kritikus esemény";/modules/instructiefilm/elearning/language/hu.js
"{creator.username} reported a critical incident at {createdAt | date : 'short'} in {section.name}";"{creator.username} jelentett egy kritikus eseményt ekkor: {createdAt | date : 'short'} itt: {section.name}";/modules/instructiefilm/elearning/language/hu.js
"No incidents found";"Nem találhatók események";/modules/instructiefilm/elearning/language/hu.js
Incident;Esemény;/modules/instructiefilm/elearning/language/hu.js
"{creator.username} reported an incident at {createdAt | date : 'short'} in {section.name}";"{creator.username} jelentett egy eseményt ekkor: {createdAt | date : 'short'} itt: {section.name}";/modules/instructiefilm/elearning/language/hu.js
"Intensive Care";"Intenzív ápolás";/modules/instructiefilm/elearning/language/hu.js
"Not participated";"Nem vett részt";/modules/instructiefilm/elearning/language/hu.js
"Remind me by e-mail when my certificates are about to expire";"Emlékeztessen e-mailben, ha a tanúsítványaim hamarosan lejárnak";/modules/instructiefilm/elearning/language/hu.js
"Are you sure you want to delete attempt '{block.name}'?";"Biztosan törli a következő kísérletet: '{block.name}'?";/modules/instructiefilm/elearning/language/hu.js
"Add available sections";"Add available sections";/modules/instructiefilm/elearning/language/hu.js
Never;Never;/modules/instructiefilm/elearning/language/hu.js
"Sent at";"Sent at";/modules/instructiefilm/elearning/language/hu.js
"Sorry, this username is already taken";"Sorry, this username is already taken";/modules/instructiefilm/elearning/language/hu.js
"The passwords do not match";"The passwords do not match";/modules/instructiefilm/elearning/language/hu.js
Licenses;Licenses;/modules/instructiefilm/elearning/language/hu.js
"No courses available without invitation or at location";"No courses available without invitation or at location";/modules/instructiefilm/elearning/language/hu.js
"Add license for course";"Add license for course";/modules/instructiefilm/elearning/language/hu.js
"Allow new users to register themself";"Allow new users to register themself";/modules/instructiefilm/elearning/language/hu.js
"Participants may repeat a course after it is completed";"Participants may repeat a course after it is completed";/modules/instructiefilm/elearning/language/hu.js
Domain;Domain;/modules/instructiefilm/elearning/language/hu.js
Active;Active;/modules/instructiefilm/elearning/language/hu.js
"General Terms";"General Terms";/modules/instructiefilm/elearning/language/hu.js
"This password is already in use";"This password is already in use";/modules/instructiefilm/elearning/language/hu.js
"When logged in to the section, participants can pick all courses";"When logged in to the section, participants can pick all courses";/modules/instructiefilm/elearning/language/hu.js
"Automaticly mail the certificate to the participant";"Automaticly mail the certificate to the participant";/modules/instructiefilm/elearning/language/hu.js
"Reminder email template 14d after failing";"Reminder email template 14d after failing";/modules/instructiefilm/elearning/language/hu.js
"GO\Modules\Intermesh\Invoices\Model\Invoice";;/modules/intermesh/invoices/language/hu.js
"In debt";;/modules/intermesh/invoices/language/hu.js
Late;Késői;/modules/intermesh/invoices/language/hu.js
"No debtors found";;/modules/intermesh/invoices/language/hu.js
"Receivable per month";;/modules/intermesh/invoices/language/hu.js
Statistics;;/modules/intermesh/invoices/language/hu.js
Debtors;;/modules/intermesh/invoices/language/hu.js
"Debtors with debt";;/modules/intermesh/invoices/language/hu.js
"Unpaid invoices";;/modules/intermesh/invoices/language/hu.js
"Receivable amount";;/modules/intermesh/invoices/language/hu.js
Customer;;/modules/intermesh/invoices/language/hu.js
Street;Utca;/modules/intermesh/invoices/language/hu.js
"ZIP Code";Irányítószám;/modules/intermesh/invoices/language/hu.js
State;Állam;/modules/intermesh/invoices/language/hu.js
Reference;;/modules/intermesh/invoices/language/hu.js
"VAT Number";Adószám;/modules/intermesh/invoices/language/hu.js
Items;;/modules/intermesh/invoices/language/hu.js
Quantity;Mennyiség;/modules/intermesh/invoices/language/hu.js
"Unit Price";;/modules/intermesh/invoices/language/hu.js
"VAT Code";;/modules/intermesh/invoices/language/hu.js
Subtotal;;/modules/intermesh/invoices/language/hu.js
"VAT reverse-charged";;/modules/intermesh/invoices/language/hu.js
Total;;/modules/intermesh/invoices/language/hu.js
Payments;;/modules/intermesh/invoices/language/hu.js
"Paid at";;/modules/intermesh/invoices/language/hu.js
Note;;/modules/intermesh/invoices/language/hu.js
"Total paid";;/modules/intermesh/invoices/language/hu.js
Outstanding;;/modules/intermesh/invoices/language/hu.js
"Invoice date";;/modules/intermesh/invoices/language/hu.js
Paid;;/modules/intermesh/invoices/language/hu.js
"No invoices found";;/modules/intermesh/invoices/language/hu.js
"Invoiced amount";;/modules/intermesh/invoices/language/hu.js
Businesses;;/modules/intermesh/invoices/language/hu.js
"No businesses yet";;/modules/intermesh/invoices/language/hu.js
Action;Művelet;/modules/intermesh/invoices/language/hu.js
Task;;/modules/intermesh/invoices/language/hu.js
"Trigger in days after oldest due date";;/modules/intermesh/invoices/language/hu.js
"Trigger this action when invoice is paid";;/modules/intermesh/invoices/language/hu.js
"Trigger this action when invoice is not paid";;/modules/intermesh/invoices/language/hu.js
"Message template";;/modules/intermesh/invoices/language/hu.js
"PDF template";"PDF sablon";/modules/intermesh/invoices/language/hu.js
Messages;;/modules/intermesh/invoices/language/hu.js
"Invoices are due in";;/modules/intermesh/invoices/language/hu.js
Download;Letöltés;/modules/intermesh/invoices/language/hu.js
Send;Küldés;/modules/intermesh/invoices/language/hu.js
Business;;/modules/intermesh/invoices/language/hu.js
Tasks;Feladatok;/modules/intermesh/invoices/language/hu.js
"Amount paid";;/modules/intermesh/invoices/language/hu.js
"Outstanding amount";;/modules/intermesh/invoices/language/hu.js
"No threads found";;/modules/intermesh/invoices/language/hu.js
Organization;Szervezet;/modules/intermesh/invoices/language/hu.js
"IMAP Account";;/modules/intermesh/invoices/language/hu.js
"Invoice number format";;/modules/intermesh/invoices/language/hu.js
Currency;;/modules/intermesh/invoices/language/hu.js
"Default terms";;/modules/intermesh/invoices/language/hu.js
Terms;;/modules/intermesh/invoices/language/hu.js
"No terms yet";;/modules/intermesh/invoices/language/hu.js
"Invoices are due in days";;/modules/intermesh/invoices/language/hu.js
"Credit limit";;/modules/intermesh/invoices/language/hu.js
"The following message is used when sending the initial invoice. You can add multiple languages.";;/modules/intermesh/invoices/language/hu.js
"The following actions are performed after sending the invoice.";;/modules/intermesh/invoices/language/hu.js
Actions;;/modules/intermesh/invoices/language/hu.js
"Open invoices for {name}";;/modules/intermesh/invoices/language/hu.js
More;Több;/modules/intermesh/invoices/language/hu.js
"On hold";;/modules/intermesh/invoices/language/hu.js
"No VAT codes yet";;/modules/intermesh/invoices/language/hu.js
"When this action is of type task then the message will be used to create a comment with attachment to the task.";;/modules/intermesh/invoices/language/hu.js
"Note for debtor (on overview PDF)";;/modules/intermesh/invoices/language/hu.js
"Hold all reminders and tasks";;/modules/intermesh/invoices/language/hu.js
"VAT Codes";;/modules/intermesh/invoices/language/hu.js
Code;;/modules/intermesh/invoices/language/hu.js
Rate;;/modules/intermesh/invoices/language/hu.js
"Invoice actions";;/modules/intermesh/invoices/language/hu.js
"There are {count} invoice actions for your {name} business ready to be created. Please make sure you've processed all invoice payments and click 'Continue' to send out open invoices and create tasks.";;/modules/intermesh/invoices/language/hu.js
Welcome;;/modules/intermesh/invoices/language/hu.js
"Invoicing hasn't been setup yet. Please proceed to the settings and add your business.";;/modules/intermesh/invoices/language/hu.js
Settings;;/modules/intermesh/invoices/language/hu.js
Invoicing;;/modules/intermesh/invoices/language/hu.js
"The following actions will start after the oldest due date of the debtor's invoices.";;/modules/intermesh/invoices/language/hu.js
"The credit limit of {limit | currency} has been exceeded";;/modules/intermesh/invoices/language/hu.js
"Starts at";;/modules/intermesh/invoices/language/hu.js
"Ends at";;/modules/intermesh/invoices/language/hu.js
"Total with tax";;/modules/intermesh/invoices/language/hu.js
"Invoiced amount per month";;/modules/intermesh/invoices/language/hu.js
"Invoiced amount per year";;/modules/intermesh/invoices/language/hu.js
"Thank you";;/modules/intermesh/invoices/language/hu.js
"Payment was successfully recieved";;/modules/intermesh/invoices/language/hu.js
"Invoice {number} totalling {grossTotal | currency} has been paid";;/modules/intermesh/invoices/language/hu.js
"Create action only if the debtor wasn't contacted x days ago";;/modules/intermesh/invoices/language/hu.js
VAT;;/modules/intermesh/invoices/language/hu.js
"IMAP account";;/modules/intermesh/invoices/language/hu.js
Running;Fut;/modules/intermesh/invoices/language/hu.js
Future;;/modules/intermesh/invoices/language/hu.js
Terminated;;/modules/intermesh/invoices/language/hu.js
"No contracts found";;/modules/intermesh/invoices/language/hu.js
"Total contract value per year";;/modules/intermesh/invoices/language/hu.js
"Tasks account";"Tasks account";/modules/intermesh/invoices/language/hu.js
"Client ID";"Client ID";/modules/intermesh/paypal/language/hu.js
"Client Secret";"Client Secret";/modules/intermesh/paypal/language/hu.js
PayPal;PayPal;/modules/intermesh/paypal/language/hu.js
"Thank you";"Thank you";/modules/intermesh/paypal/language/hu.js
"Payment was successfully recieved";"Payment was successfully recieved";/modules/intermesh/paypal/language/hu.js
